feature,group,kind,cliffs_delta,pos_median,ctrl_median,hit_ratio,lift,coverage,n_events_match,support_real,base_rate,threshold,direction,category
h_pct_from_52w_high,house(DVPT),numeric,-0.1749474739038714,-20.548466948400158,-15.742851554247363,0.18185006855648736,1.2124405766114568,0.540148889015173,28515,156805.0,0.14998678868429502,-18.43602391929524,<=,
cpr_pattern,cpr,categorical,,,,0.18115394305870497,1.2077993311798496,0.16343694948002502,8628,47628.0,0.14998678868429502,,==,BEAR_INVU
h_ratio_today_vs_power_1m,house(DVPT),numeric,0.13791560227051342,0.5949345015964517,0.5222965692681192,0.17995607905769614,1.1998128677618602,0.4268720046977705,22535,125225.0,0.14998678868429502,0.6426215456729337,>=,
h_avg_deliv_qty_per_trade,house(DVPT),numeric,0.11058275916634792,21.462409886714727,15.680697253024324,0.178015372874822,1.1868736869186787,0.42861472599496125,22627,127107.0,0.14998678868429502,27.766231844903714,>=,
turnover_surge_raw,raw,numeric,0.03474337815755075,0.9497420522003063,0.9196310256425864,0.1775830113404329,1.1839910227975128,0.107082646663257,5653,31833.0,0.14998678868429502,2.4593942045216863,>=,
close_strength_5,raw,numeric,-0.1326178388732394,0.39060684925476996,0.4217684514375224,0.1768378688432099,1.1790229685858087,0.534352446439734,28209,159519.0,0.14998678868429502,0.4020610993862346,<=,
h_ratio_today_vs_power_3m,house(DVPT),numeric,0.1307388290158513,0.5440451132661259,0.4803137817829236,0.17655839934509907,1.1771596744879593,0.41671875887935445,21999,124599.0,0.14998678868429502,0.593163724212643,>=,
deliv_per_pctile,raw,numeric,-0.11529435024247345,0.4801587301587302,0.5714285714285714,0.1739566724330048,1.159813300617854,0.5352616923339205,28257,162437.0,0.14998678868429502,0.5158730158730159,<=,
h_r_score,house(DVPT),numeric,0.06119485371205401,1.0,0.0,0.17078116469790686,1.138641384324733,0.5392396431209865,28467,166687.0,0.14998678868429502,1.0,>=,
h_ratio_today_vs_avg_30d,house(DVPT),numeric,0.08097561217458114,0.9041988313026873,0.8445819119518587,0.16581271653735422,1.1055154790090944,0.514936258074293,27184,163944.0,0.14998678868429502,0.8836209672161225,>=,
h_trigger_rank,house(DVPT),categorical,,,,0.16562009419152277,1.104231216924939,0.039968934098615294,2110,12740.0,0.14998678868429502,,==,C
cpr_pattern,cpr,categorical,,,,0.16294207469989636,1.0863761810573245,0.5538444052963574,29238,179438.0,0.14998678868429502,,==,NONE
h_p_score,house(DVPT),numeric,0.012030951615659844,0.0,0.0,0.16292736259481128,1.0862780917174957,0.1354965808565854,7153,43903.0,0.14998678868429502,1.0,>=,
h_next_p_above,house(DVPT),categorical,,,,0.16081102826798263,1.072167953448696,0.11357996628213142,5996,37286.0,0.14998678868429502,,==,P12M
hist_len,raw,numeric,0.005291959590825621,2484.0,2454.5,0.1578574285370541,1.0524755541591457,0.9196075088556761,48547,307537.0,0.14998678868429502,4499.0,<=,
cpr_pattern,cpr,categorical,,,,0.15710010273819627,1.0474262707822484,0.1332424087439147,7034,44774.0,0.14998678868429502,,==,BULL_U
h_next_p_above,house(DVPT),categorical,,,,0.15486725663716813,1.0325393189339225,0.12596844159042261,6650,42940.0,0.14998678868429502,,==,P2M
h_turnover_surge_1m,house(DVPT),numeric,-0.012030675821882993,0.7030590764388605,0.7204458683155365,0.15380930117116026,1.0254856612398788,0.5047640696330814,26647,173247.0,0.14998678868429502,0.7099380523967308,<=,
vol_z_1d,raw,numeric,0.013472497573950717,-0.3440505839668246,-0.35524328715029596,0.15207542198624213,1.0139254485029574,0.5029455778447084,26551,174591.0,0.14998678868429502,-0.3476744236638213,>=,
h_next_p_above,house(DVPT),categorical,,,,0.15193417275388682,1.0129837040093632,0.4050311606144987,21382,140732.0,0.14998678868429502,,==,P1M
h_is_ath_dvpt,house(DVPT),numeric,-0.0006751501863226398,0.0,0.0,0.150059901028135,1.0004874585587258,0.998901327877858,52733,351413.0,0.14998678868429502,0.0,<=,
h_rs_vs_broad_new_52w_high,house(DVPT),numeric,0.005910353004720285,0.0,0.0,0.1490749508652578,0.9939205457558229,0.9870811312534333,52109,349549.0,0.14998678868429502,0.0,>=,
h_trigger_rank,house(DVPT),categorical,,,,0.14812722408374243,0.9876018106870282,0.8642003371786857,45622,307992.0,0.14998678868429502,,==,-
h_next_p_above,house(DVPT),categorical,,,,0.14549099328025297,0.9700253906128681,0.1952226705309617,10306,70836.0,0.14998678868429502,,==,P3M
h_rs_vs_broad_trend_state,house(DVPT),categorical,,,,0.14259267553485316,0.9507015703562691,0.18092099032031975,9551,66981.0,0.14998678868429502,,==,CONSOLIDATING
h_next_p_above,house(DVPT),categorical,,,,0.14063801432617024,0.9376693478130071,0.12793847436116004,6754,48024.0,0.14998678868429502,,==,P6M
h_trigger_rank,house(DVPT),categorical,,,,0.13864846870838882,0.9244045420575537,0.03155840957739008,1666,12016.0,0.14998678868429502,,==,SS
h_rs_vs_sector_trend_state,house(DVPT),categorical,,,,0.13256325632563257,0.8838328861394786,0.045651720937280975,2410,18180.0,0.14998678868429502,,==,UPTREND
cpr_regime,cpr,categorical,,,,0.10407941069729576,0.693923855629518,0.20100017048360516,10611,101951.0,0.14998678868429502,,==,1
h_rs_vs_sector_trend_state,house(DVPT),categorical,,,,0.09654561558901682,0.6436941309026508,0.030971188270727965,1635,16935.0,0.14998678868429502,,==,CONSOLIDATING
h_rs_vs_broad_trend_state,house(DVPT),categorical,,,,0.07388097660223805,0.49258322849853814,0.2201132768843174,11620,157280.0,0.14998678868429502,,==,DOWNTREND
h_accum_character,house(DVPT),categorical,,,,0.06921824104234528,0.4614955867082516,0.14491106438597487,7650,110520.0,0.14998678868429502,,==,CONSOLIDATION
h_rs_vs_sector_trend_state,house(DVPT),categorical,,,,0.06007643025739013,0.40054481320914287,0.040499327536890756,2138,35588.0,0.14998678868429502,,==,DOWNTREND
