feature,group,kind,cliffs_delta,pos_median,ctrl_median,hit_ratio,lift,coverage,n_events_match,support_real,base_rate,threshold,direction,category
h_avg_trade_qty,house(DVPT),numeric,0.23966359274642413,56.65656478769603,30.804753246304863,0.07619194807201916,1.7376428973567635,0.143731778425656,1972,25882.0,0.04384787472035794,275.62879552682597,>=,
deliv_per_s,raw,numeric,-0.4057981519224186,44.13,56.18,0.07445961667993387,1.698135135506655,0.7090379008746356,9728,130648.0,0.04384787472035794,52.52,<=,
dist_high_66,raw,numeric,-0.07580967910929329,-0.09940531850661732,-0.09148034908976299,0.07290045918560965,1.662576798773853,0.14001457725947522,1921,26351.0,0.04384787472035794,-0.005317588920991783,>=,
n_strong_deliv_22,raw,numeric,-0.4063126505938389,0.0,2.0,0.07247668030076,1.6529120456346795,0.7826530612244897,10738,148158.0,0.04384787472035794,1.0,<=,
h_gap_to_next_p_pct,house(DVPT),numeric,0.24635821605757258,-33.63548911137234,-45.39158677622676,0.0717928599450765,1.637316754869857,0.13338192419825073,1830,25490.0,0.04384787472035794,-8.118257312643037,>=,
log_price,raw,numeric,-0.36142998345136573,2.271330371066159,2.7046651854545294,0.0709972057807289,1.6191709685707052,0.6889212827988338,9452,133132.0,0.04384787472035794,2.565729787831127,<=,
h_avg_deliv_pct_6m,house(DVPT),numeric,-0.3616405770423269,47.66461150250644,55.02227185792351,0.06967029688199314,1.5889093217474966,0.6807580174927114,9340,134060.0,0.04384787472035794,52.43024393495069,<=,
consec_up,raw,numeric,0.12459182163024024,1.0,0.0,0.06847216903957949,1.5615846714638792,0.1433673469387755,1967,28727.0,0.04384787472035794,3.0,>=,
up_frac_22,raw,numeric,0.11602878041574083,0.5,0.45454545454545453,0.06828850912286381,1.557396100914292,0.2152332361516035,2953,43243.0,0.04384787472035794,0.5909090909090909,>=,
h_trigger_rank,house(DVPT),categorical,,,,0.06700865662071177,1.5282076280335797,0.030466472303206996,418,6238.0,0.04384787472035794,,==,A
new_high_22,raw,numeric,0.057395620429562866,0.0,0.0,0.06594537382765413,1.503958270457214,0.16348396501457726,2243,34013.0,0.04384787472035794,1.0,>=,
h_ratio_today_vs_power_1m,house(DVPT),numeric,0.22890902314595057,0.6445749294245673,0.5222965692681192,0.06407889623008162,1.461391153818698,0.38454810495626823,5276,82336.0,0.04384787472035794,0.7277246968085924,>=,
dist_high_all,raw,numeric,-0.2788586982260745,-0.4106339992200788,-0.23301144879182994,0.06363072842335914,1.4511701839408946,0.6434402332361516,8828,138738.0,0.04384787472035794,-0.27168062133148835,<=,
h_ratio_today_vs_power_3m,house(DVPT),numeric,0.2104176777565891,0.5887961201224728,0.4803137817829236,0.0635772087964755,1.449949608776763,0.2513848396501458,3449,54249.0,0.04384787472035794,0.7886092210303617,>=,
avg_trade_val_trend,raw,numeric,0.11342141795933179,1.0154968192948455,0.9757626922763143,0.062662390022757,1.4290861398047132,0.25488338192419824,3497,55807.0,0.04384787472035794,1.1382123502222694,>=,
cpr_regime,cpr,categorical,,,,0.0618034655956942,1.4094974041466992,0.4385568513119534,6017,97357.0,0.04384787472035794,,==,1
h_p_score,house(DVPT),numeric,0.05146185764122406,0.0,0.0,0.0611587982832618,1.3947950424805116,0.17448979591836736,2394,39144.0,0.04384787472035794,1.0,>=,
