feature,group,kind,cliffs_delta,pos_median,ctrl_median,hit_ratio,lift,coverage,n_events_match,support_real,base_rate,threshold,direction,category
dist_high_22,raw,numeric,-0.1663358785837096,-0.06465848042977751,-0.04537668228705338,0.18076964535949122,1.6290373929601816,0.13472404466700585,5031,27831.0,0.11096715529102023,0.0,>=,
h_rs_vs_broad_above_200ma,house(DVPT),numeric,0.22261200366943634,1.0,0.0,0.17935402274621776,1.616280261270531,0.5012719920734809,18719,104369.0,0.11096715529102023,1.0,>=,
new_high_22,raw,numeric,0.07133168877596407,0.0,0.0,0.17693020791948086,1.5944376284628299,0.14310580296173311,5344,30204.0,0.11096715529102023,2.0,>=,
deliv_per_22,raw,numeric,-0.3414660239671034,48.355454545454556,55.945,0.1741018615336473,1.5689494884955033,0.610850761856305,22811,131021.0,0.11096715529102023,51.80590909090909,<=,
h_avg_deliv_pct_1m,house(DVPT),numeric,-0.3358189818628258,48.42160455486543,56.000934782608695,0.1734265627737282,1.5628639151729462,0.609726053075543,22769,131289.0,0.11096715529102023,51.89025000000001,<=,
range_pos_252,raw,numeric,0.14898930278569114,0.6180251992800205,0.480041121064929,0.17171182079612532,1.5474112168217464,0.12152210588329808,4538,26428.0,0.11096715529102023,0.9421581335061568,>=,
up_frac_22,raw,numeric,0.14979293830257587,0.5,0.45454545454545453,0.1701338825952626,1.5331913497203105,0.22119272688321773,8260,48550.0,0.11096715529102023,0.5909090909090909,>=,
vol_z_1d,raw,numeric,0.0996862758187861,-0.26992859944424424,-0.35524328715029596,0.1696086531961241,1.528458152786848,0.12093297271242268,4516,26626.0,0.11096715529102023,1.619097458669699,>=,
vol_ratio_22_66,raw,numeric,0.1269035344529902,1.0079534821547922,0.9293902102970618,0.16922961518265697,1.5250423851890118,0.12082585759044533,4512,26662.0,0.11096715529102023,1.5799800656538259,>=,
deliv_val_trend,raw,numeric,0.13406968934969482,1.0228601756579105,0.9395558954752944,0.16594072618760775,1.4954039846512686,0.23975042176579278,8953,53953.0,0.11096715529102023,1.3207900350658428,>=,
vol_ratio,raw,numeric,0.14039357878056208,0.97033970678764,0.9119537828982891,0.16326905417814508,1.471327743330528,0.1190316792973248,4445,27225.0,0.11096715529102023,1.260144242868134,>=,
gap_1d,raw,numeric,0.003899008520440835,0.0018145222774541558,0.0013534089373988811,0.16194790486976218,1.4594219744125265,0.11871033393139277,4433,27373.0,0.11096715529102023,0.01220256253813301,>=,
deliv_per_s,raw,numeric,-0.26483567442084066,48.45,56.18,0.1579531051964512,1.423422135876211,0.5873657713627721,21934,138864.0,0.11096715529102023,52.02,<=,
h_avg_deliv_pct_6m,house(DVPT),numeric,-0.2670129612091172,49.3736412101826,55.02227185792351,0.15551463503415197,1.4014474339393708,0.5834828481910934,21789,140109.0,0.11096715529102023,51.73777841755859,<=,
n_strong_deliv_22,raw,numeric,-0.27638169185170186,0.0,2.0,0.15473378604468063,1.3944106761940407,0.6736470021155236,25156,162576.0,0.11096715529102023,1.0,<=,
deliv_qty_trend,raw,numeric,0.09960419587597936,1.014453825891096,0.952783096187371,0.14747859181731685,1.3290292197771714,0.22828910371421685,8525,57805.0,0.11096715529102023,1.302782652112406,>=,
h_accum_character,house(DVPT),categorical,,,,0.1468955073195356,1.323774651465926,0.062341000990814875,2328,15848.0,0.11096715529102023,,==,ACCUMULATION
log_price,raw,numeric,-0.20517092916713248,2.459241664878082,2.7046651854545294,0.14641121946176908,1.319410406419755,0.5689151916021744,21245,145105.0,0.11096715529102023,2.566496415535762,<=,
atr_contraction,raw,numeric,0.11305596372902525,0.9890352383251877,0.9512412597092853,0.14517898779316965,1.3083059344220023,0.11338135661301985,4234,29164.0,0.11096715529102023,1.2642278468145633,>=,
cpr_compression_pctile,cpr,numeric,-0.12153904141489438,0.47619047619047616,0.5634920634920635,0.14417069432983615,1.2992195208729733,0.4585062796240259,17122,118762.0,0.11096715529102023,0.5119047619047619,<=,
h_gap_to_next_p_pct,house(DVPT),numeric,0.14648400290338998,-38.3167634595312,-45.39158677622676,0.139321468298109,1.2555198692146998,0.10732935222129984,4008,28768.0,0.11096715529102023,-8.58150059838198,>=,
cpr_regime,cpr,categorical,,,,0.1387632936381583,1.250489780279944,0.5835096269715877,21790,157030.0,0.11096715529102023,,==,-1
avg_trade_val_trend,raw,numeric,0.10186051802713973,1.007974909080132,0.9757626922763143,0.13853862212943632,1.2484651135383953,0.22212998420051952,8295,59875.0,0.11096715529102023,1.1403476294530661,>=,
dist_high_all,raw,numeric,-0.16380452033011128,-0.31195529580641856,-0.23301144879182994,0.13663817966041014,1.2313389426093297,0.5518838872077766,20609,150829.0,0.11096715529102023,-0.2709288990825688,<=,
h_accum_character,house(DVPT),categorical,,,,0.13655677655677656,1.2306053642507595,0.7487347026216427,27960,204750.0,0.11096715529102023,,==,NEUTRAL
deliv_trend,raw,numeric,-0.15176122879297227,-0.29454545454546377,0.7940909090909045,0.13566631225111112,1.2225807888407643,0.5501164876951503,20543,151423.0,0.11096715529102023,0.20621212121213262,<=,
h_avg_trade_qty,house(DVPT),numeric,0.12875731308489724,42.50134137988714,30.804753246304863,0.13453740437937006,1.212407437376717,0.32873630934847226,12276,91246.0,0.11096715529102023,79.0770715584913,>=,
h_rs_vs_broad_trend_state,house(DVPT),categorical,,,,0.1333177921102391,1.2014166873125882,0.13783038320434887,5147,38607.0,0.11096715529102023,,==,BREAKDOWN
h_ratio_today_vs_power_1m,house(DVPT),numeric,0.12456051882197187,0.590078555053134,0.5222965692681192,0.13279936715119153,1.1967448097855133,0.4315668264467236,16116,121356.0,0.11096715529102023,0.6349598797791356,>=,
h_ratio_today_vs_power_3m,house(DVPT),numeric,0.12243471447990607,0.5417726486469907,0.4803137817829236,0.1309322455477067,1.1799189156856946,0.21144525078327933,7896,60306.0,0.11096715529102023,0.7789542538670071,>=,
consec_up,raw,numeric,-0.093419168487377,0.0,0.0,0.12971706764907795,1.168968126729793,0.6628551535763061,24753,190823.0,0.11096715529102023,0.0,<=,
h_trigger_rank,house(DVPT),categorical,,,,0.1284027550016399,1.1571239675820597,0.041935570254130625,1566,12196.0,0.11096715529102023,,==,C
h_r_score,house(DVPT),numeric,0.07263223125722765,1.0,0.0,0.12831250078831527,1.1563106258947116,0.5448410679377661,20346,158566.0,0.11096715529102023,1.0,>=,
deliv_per_pctile,raw,numeric,-0.11016130215557922,0.4880952380952381,0.5714285714285714,0.12776648383261094,1.151390098246036,0.535200706959805,19986,156426.0,0.11096715529102023,0.5238095238095238,<=,
cpr_pattern,cpr,categorical,,,,0.12700899852263062,1.1445638863998935,0.15194280052486409,5674,44674.0,0.11096715529102023,,==,BEAR_INVU
h_ratio_today_vs_avg_30d,house(DVPT),numeric,0.0902695708138039,0.9105999706802195,0.8445819119518587,0.12509605532786885,1.1273250629863805,0.41849878156548753,15628,124928.0,0.11096715529102023,0.9826797458487081,>=,
h_p_score,house(DVPT),numeric,0.0169093382019528,0.0,0.0,0.12489582093106322,1.1255206155687594,0.14045470369279384,5245,41995.0,0.11096715529102023,1.0,>=,
dist_high_66,raw,numeric,-0.09000746878966609,-0.10256683352859719,-0.09148034908976299,0.12399345747357826,1.1173888088632669,0.10556195270867365,3942,31792.0,0.11096715529102023,-0.007961425459506843,>=,
cpr_pattern,cpr,categorical,,,,0.1234366884348501,1.1123713869309124,0.5663979862357068,21151,171351.0,0.11096715529102023,,==,NONE
h_rs_vs_sector_trend_state,house(DVPT),categorical,,,,0.12330442517233711,1.1111794733221863,0.05939533513643789,2218,17988.0,0.11096715529102023,,==,UPTREND
h_avg_deliv_qty_per_trade,house(DVPT),numeric,0.06789746395659968,19.05940551132859,15.680697253024324,0.12272465509902601,1.105954773528895,0.5250247703719573,19606,159756.0,0.11096715529102023,17.501920081364908,>=,
